kl_act_diff,kl_act_diff_percent,kl_base_base,kl_base_base_intervened,kl_base_ft,kl_base_ft_intervened,kl_ft_ft,kl_ft_ft_intervened,kl_act_diff_norm,kl_act_diff_percent_norm,kl_base_base_intervened_norm,kl_base_base_norm,kl_base_ft_intervened_norm,kl_base_ft_norm,kl_ft_ft_intervened_norm,kl_ft_ft_norm
359.685546875,14.02699521922964,-1.0986007481506022e-07,207.2488250732422,2564.238037109375,2204.552490234375,1.052605203000212e-08,252.83297729492188,6.173788846545507e-157,8.093816958485622e-07,9.83963275986687e-91,1.0000001098600808,0.0,0.0,1.570482558793801e-110,0.999999989473948
820.6689453125,17.38734531725261,-2.519188413430129e-08,388.6404113769531,4719.9208984375,3899.251953125,1.114206611418922e-07,663.4262084960938,0.0,2.8104241828380093e-08,1.6429104589161357e-169,1.0000000251918844,0.0,0.0,7.544987075166828e-289,0.9999998885793451
179.6572265625,8.293853872383417,1.8745238250517104e-08,160.11378479003906,2166.14892578125,1986.49169921875,-4.477438153571711e-08,154.9757843017578,9.459275400888827e-79,0.00025004894672059016,2.907145638439286e-70,0.9999999812547619,0.0,0.0,4.953042438630912e-68,1.0000000447743826
184.8394775390625,12.206364426731222,3.2421258566728284e-08,214.6484832763672,1514.2877197265625,1329.4482421875,1.5088055249634635e-08,162.32717895507812,5.31171624734395e-81,4.998541306814734e-06,6.016558782557238e-94,0.999999967578742,0.0,0.0,3.1783514407149318e-71,0.9999999849119449
4788.216796875,27.187234470097966,-2.492995747616078e-07,982.3215942382812,17612.00390625,12823.787109375,1.0415563167498476e-07,1607.483154296875,0.0,1.5585979167817113e-12,0.0,1.0000002492996058,0.0,0.0,0.0,0.9999998958443738
173.807861328125,7.547197214505115,1.823179118787266e-08,164.0968017578125,2302.94580078125,2129.137939453125,-2.048493819017949e-08,219.34603881835938,3.2825013531375655e-76,0.0005275867693380974,5.415823452915528e-72,0.9999999817682089,0.0,0.0,5.485619924179678e-96,1.0000000204849384
513.302734375,17.036438496201807,-1.3381246333210584e-07,122.17811584472656,3012.9697265625,2499.6669921875,-2.2749837569335796e-08,162.8023223876953,1.1897478128287918e-223,3.991799963102989e-08,8.683973296184057e-54,1.0000001338124722,0.0,0.0,1.9762857810028512e-71,1.0000000227498378
106.331298828125,7.967371193558974,-7.3528747535078764e-09,71.8095932006836,1334.58447265625,1228.253173828125,-6.433077714973479e-08,121.8497085571289,6.620696279532184e-47,0.0003465889045147072,6.508635119173944e-32,1.0000000073528748,0.0,0.0,1.2059906815761292e-53,1.0000000643307791
2991.4404296875,26.001176456607766,-2.1618910750476061e-07,1067.952880859375,11505.01953125,8513.5791015625,5.5877389826264334e-08,2049.923095703125,0.0,5.103081940748221e-12,0.0,1.0000002161891308,0.0,0.0,0.0,0.9999999441226117
308.6396484375,9.944571975801155,-2.3627251266589155e-09,122.53071594238281,3103.59912109375,2794.95947265625,-3.113485291805773e-08,153.85415649414062,9.109693958556072e-135,4.798740507295867e-05,6.103601942533332e-54,1.0000000023627251,0.0,0.0,1.5205083754314633e-67,1.0000000311348534
264.537841796875,8.97308027059682,-6.077785741354091e-08,144.45675659179688,2948.12744140625,2683.589599609375,-3.654357527693719e-08,225.30445861816406,1.2962090610254484e-115,0.00012677708238349207,1.8332755168841033e-63,1.0000000607778592,0.0,0.0,1.4174797846559231e-98,1.000000036543576
606.2646484375,16.15416971382336,-1.2350669464922248e-07,268.8500061035156,3752.99169921875,3146.72705078125,-1.241431277776428e-07,381.0164489746094,5.04206697919136e-264,9.645688521048628e-08,1.737504306105292e-117,1.0000001235067022,0.0,0.0,3.362472150122503e-166,1.0000001241431355
