fve_base_think_start,fve_ft_think_start,fve_base_think_end,fve_ft_think_end
0.9017693996429443,0.9952406287193298,0.9383018612861633,0.9875730276107788
0.9355589747428894,0.9918831586837769,0.8763706088066101,0.9744375944137573
0.9039214253425598,0.9957733154296875,0.9303263425827026,0.985231876373291
0.857345461845398,0.9935128092765808,0.9210092425346375,0.9899500012397766
0.9342406988143921,0.9956881999969482,0.9536796808242798,0.9904670715332031
0.8735136389732361,0.9923385977745056,0.8990447521209717,0.9870846271514893
0.9193503856658936,0.9962065815925598,0.926429033279419,0.9847949743270874
0.9086518287658691,0.9933990240097046,0.8225033283233643,0.9542367458343506
0.9409419298171997,0.9943912625312805,0.8202005624771118,0.9202224016189575
0.9539130926132202,0.9957882761955261,0.8109249472618103,0.9386624693870544
0.9040687680244446,0.9916744828224182,0.8676899671554565,0.9763262271881104
0.9331666231155396,0.9945535063743591,0.8151242733001709,0.9536442756652832
0.9011561274528503,0.9939826130867004,0.8977227210998535,0.9842780232429504
0.8887826800346375,0.9889367818832397,0.887846827507019,0.9822028875350952
0.8953871726989746,0.9884746670722961,0.9382438063621521,0.9856185913085938
0.9258486032485962,0.9959116578102112,0.8591996431350708,0.9752604961395264
0.8659838438034058,0.992961585521698,0.9183617830276489,0.9875016808509827
0.9340193271636963,0.9961459040641785,0.9478820562362671,0.9876611232757568
0.9308618307113647,0.9951017498970032,0.900383710861206,0.9819746017456055
0.9135012626647949,0.9960777759552002,0.9105238914489746,0.9864853024482727
0.9574482440948486,0.9966053366661072,0.9554753303527832,0.9916700720787048
0.8773138523101807,0.9920685887336731,0.921632707118988,0.9857444763183594
0.8798267841339111,0.9926284551620483,0.9018923044204712,0.9828515648841858
0.9531715512275696,0.9966424703598022,0.8595993518829346,0.9819731712341309
0.8833625912666321,0.9925059676170349,0.9228093028068542,0.9848382472991943
0.934753954410553,0.9958348274230957,0.8903719782829285,0.9874337911605835
0.9486086368560791,0.9964627027511597,0.9214621186256409,0.9820820093154907
0.9349897503852844,0.9944550395011902,0.9386404752731323,0.9903843402862549
0.9187753200531006,0.9953079223632812,0.923220694065094,0.9826105833053589
0.9226449728012085,0.9921553134918213,0.9087109565734863,0.9892017841339111
0.853423535823822,0.991906464099884,0.9221310615539551,0.9799100160598755
0.9371867179870605,0.9959190487861633,0.9481799602508545,0.9889999628067017
0.8056893944740295,0.9901283383369446,0.9188497066497803,0.9773437976837158
0.9113002419471741,0.9936007261276245,0.9548799395561218,0.9903407096862793
0.8002909421920776,0.9885733127593994,0.9363287091255188,0.9843675494194031
0.9222095012664795,0.9962915182113647,0.8081884384155273,0.9021768569946289
0.9169453382492065,0.992419958114624,0.9568374752998352,0.9876723885536194
0.934842050075531,0.9959957599639893,0.9529263377189636,0.9911988377571106
0.9190295338630676,0.9868946671485901,0.9307947754859924,0.9804497957229614
0.8707870244979858,0.9882245659828186,0.8132178783416748,0.8511656522750854
0.9467952847480774,0.9969390630722046,0.9020956158638,0.983519971370697
0.9216762781143188,0.9927845001220703,0.9295228123664856,0.9893784523010254
0.8915213942527771,0.9934067130088806,0.8947332501411438,0.9876630902290344
0.9255061149597168,0.9945273995399475,0.901007890701294,0.9838202595710754
0.9327216148376465,0.9948955178260803,0.9315914511680603,0.9881554245948792
0.8922833204269409,0.9960290789604187,0.9103530049324036,0.9850716590881348
0.9209824800491333,0.9943413734436035,0.8118566870689392,0.9255521893501282
0.9098825454711914,0.9958410263061523,0.9173019528388977,0.9895869493484497
0.9643071889877319,0.9961569309234619,0.8187337517738342,0.9506017565727234
0.7140284776687622,0.9856787919998169,0.9227150678634644,0.9875731468200684
0.9036766290664673,0.9933318495750427,0.9058430790901184,0.9841645359992981
0.9612427949905396,0.9971544742584229,0.9140012860298157,0.9897686243057251
0.939517080783844,0.9968305230140686,0.91595458984375,0.9790554642677307
0.9191968441009521,0.9938197731971741,0.9159409403800964,0.9874423742294312
0.9411701560020447,0.9958300590515137,0.929524302482605,0.9813647270202637
0.9462869167327881,0.9960095882415771,0.8762838840484619,0.9769676327705383
0.9316084384918213,0.993934154510498,0.7900135517120361,0.8687435388565063
0.8634986877441406,0.9907343983650208,0.875817596912384,0.9752669930458069
0.8835224509239197,0.9941719770431519,0.8326700925827026,0.9218370318412781
0.9440876245498657,0.9956895112991333,0.8335518836975098,0.9809644818305969
0.926700234413147,0.9947638511657715,0.9206671714782715,0.9839327931404114
0.9069244265556335,0.9918233156204224,0.8413931131362915,0.9431508779525757
0.9006016850471497,0.9961079955101013,0.9207845330238342,0.9818220734596252
0.9101201295852661,0.9844049215316772,0.8323233127593994,0.9016517400741577
0.9070677161216736,0.99329674243927,0.9364839196205139,0.9873050451278687
0.9125721454620361,0.9942131638526917,0.9210107326507568,0.9897403120994568
0.9260014295578003,0.9945727586746216,0.8858210444450378,0.9817793965339661
0.9147332310676575,0.9938259720802307,0.9170709848403931,0.9821463823318481
0.93247389793396,0.9947954416275024,0.8472122550010681,0.9348621368408203
0.9291276931762695,0.9971163868904114,0.9462546110153198,0.990697979927063
0.9142313003540039,0.991908073425293,0.9542221426963806,0.9908468127250671
0.9066717028617859,0.9938377141952515,0.8858771920204163,0.97641521692276
0.9221639633178711,0.9960039854049683,0.9268728494644165,0.9908324480056763
0.948538601398468,0.9953112602233887,0.8612208962440491,0.9782836437225342
0.912339448928833,0.9933904409408569,0.9092421531677246,0.9863388538360596
0.9136017560958862,0.9938965439796448,0.8298476338386536,0.9677762985229492
0.9231708645820618,0.9943519830703735,0.7889522910118103,0.8720276355743408
0.935646653175354,0.99508136510849,0.7849963903427124,0.8976494669914246
0.9487165212631226,0.9959988594055176,0.8695421814918518,0.9748630523681641
0.9208763241767883,0.993073582649231,0.9036091566085815,0.9882517457008362
0.9351291656494141,0.9936161637306213,0.8368499875068665,0.8661926984786987
0.9390942454338074,0.9958972930908203,0.818535566329956,0.9000290632247925
0.9423655271530151,0.9960031509399414,0.9109982252120972,0.9861975908279419
0.9010711312294006,0.9919262528419495,0.935631513595581,0.9908422827720642
0.9251148104667664,0.991378903388977,0.9173128604888916,0.9728237390518188
0.9591172337532043,0.9971789717674255,0.9544859528541565,0.9932215809822083
0.8982048630714417,0.9901441335678101,0.8648820519447327,0.9665422439575195
0.9291224479675293,0.9969102144241333,0.8654742240905762,0.9726727604866028
0.9523405432701111,0.9965542554855347,0.9187883138656616,0.9839414954185486
0.8973308205604553,0.9881521463394165,0.7820297479629517,0.8865342140197754
0.8010172247886658,0.9820750951766968,0.9335288405418396,0.9850175976753235
0.9574844837188721,0.9960241317749023,0.9209297299385071,0.9801433682441711
0.8877772092819214,0.994012176990509,0.951898992061615,0.9903121590614319
0.9274872541427612,0.9934473633766174,0.9496381282806396,0.987780749797821
0.9354593753814697,0.9965969324111938,0.9551440477371216,0.9893386960029602
0.8880290985107422,0.9894810318946838,0.930172860622406,0.9825639724731445
0.9151996374130249,0.9967767596244812,0.8709603548049927,0.9803160429000854
0.931067705154419,0.9963107109069824,0.8912767767906189,0.979775607585907
0.9345766305923462,0.9962405562400818,0.9250844717025757,0.9896695017814636
0.8998555541038513,0.9937337040901184,0.9168932437896729,0.9835614562034607
0.9450318217277527,0.996797502040863,0.9456967115402222,0.9898073077201843
0.9459508061408997,0.9962802529335022,0.8684921264648438,0.9843904376029968
0.9178248047828674,0.9915180206298828,0.7818336486816406,0.8695198893547058
0.9516727924346924,0.9957677721977234,0.9310305714607239,0.9840993285179138
0.9501517415046692,0.9964349865913391,0.8366934061050415,0.9731865525245667
0.9122476577758789,0.9919813871383667,0.9295574426651001,0.987579882144928
0.8806813359260559,0.9906049966812134,0.9106679558753967,0.9748073816299438
0.9216443300247192,0.9950203895568848,0.8335933685302734,0.9228219985961914
0.8671422600746155,0.9908347725868225,0.8449715375900269,0.9762237668037415
0.9084832072257996,0.9946145415306091,0.9486940503120422,0.986104428768158
0.9000315070152283,0.992659866809845,0.8767716288566589,0.9776551127433777
0.9205102920532227,0.9943958520889282,0.9473533630371094,0.9903386235237122
0.9213569164276123,0.992912232875824,0.8176857829093933,0.9425831437110901
0.9284025430679321,0.9950549602508545,0.8156262636184692,0.9281021356582642
0.9103608131408691,0.9943410754203796,0.8808578252792358,0.9762197732925415
0.9489398002624512,0.9946283102035522,0.8220301866531372,0.9453091621398926
0.8737577795982361,0.9926602840423584,0.948718249797821,0.9912294745445251
0.9059667587280273,0.9930756092071533,0.8995089530944824,0.9823046326637268
0.9360296726226807,0.9948252439498901,0.8651878237724304,0.9769652485847473
0.938549816608429,0.9953543543815613,0.9328587651252747,0.9920142889022827
0.8844348192214966,0.9960716366767883,0.8991671800613403,0.9789323806762695
0.9474079012870789,0.9951782822608948,0.9609620571136475,0.9858065247535706
0.8997085094451904,0.9933098554611206,0.8577613234519958,0.9685318470001221
0.8274157643318176,0.9920058250427246,0.9030653238296509,0.9761435389518738
0.9234909415245056,0.9945926070213318,0.8171744346618652,0.8988522291183472
0.9039638042449951,0.9934822916984558,0.7537113428115845,0.8838856220245361
0.8958157300949097,0.9940702319145203,0.9185960292816162,0.9858430624008179
0.9554151892662048,0.996500551700592,0.9549823999404907,0.9906993508338928
0.9291223287582397,0.9956346154212952,0.9516450762748718,0.9840030670166016
0.9328827261924744,0.9962801337242126,0.9270139932632446,0.9857343435287476
0.9513762593269348,0.9967256188392639,0.9647528529167175,0.9863041639328003
0.9186545610427856,0.9946615099906921,0.8813421726226807,0.983716607093811
0.9108886122703552,0.9944299459457397,0.8028155565261841,0.9153720140457153
0.8281362056732178,0.9826384782791138,0.9324449896812439,0.9885608553886414
0.9556078910827637,0.9962058663368225,0.9100040197372437,0.9820465445518494
0.9634413719177246,0.996895432472229,0.9067624807357788,0.9849160313606262
0.8889394402503967,0.9946507811546326,0.8277897834777832,0.9540426731109619
0.924760103225708,0.994625985622406,0.9544133543968201,0.9909167885780334
0.9364367127418518,0.9949582815170288,0.8810454607009888,0.9839838147163391
0.9430935978889465,0.9948238730430603,0.7894861698150635,0.8692723512649536
0.9561434388160706,0.9965375661849976,0.9569954872131348,0.9915480017662048
0.9586261510848999,0.9955736994743347,0.8748714327812195,0.9770362377166748
0.9045288562774658,0.9959744811058044,0.9465858936309814,0.9893051981925964
0.8905247449874878,0.9934589266777039,0.9433237314224243,0.988968014717102
0.9539794325828552,0.9968067407608032,0.7906803488731384,0.8990788459777832
0.9584187269210815,0.9971106648445129,0.8165447115898132,0.9077711701393127
0.9228261709213257,0.9956278204917908,0.9396469593048096,0.9866930246353149
0.8913381099700928,0.9905659556388855,0.917107105255127,0.988459587097168
0.9223975539207458,0.9944189786911011,0.9290658831596375,0.9824626445770264
0.9008256196975708,0.9959168434143066,0.936013400554657,0.9807085394859314
0.9398855566978455,0.9966006875038147,0.9213215112686157,0.9786943197250366
0.9377695322036743,0.9961146116256714,0.9145554304122925,0.9800981879234314
0.951379120349884,0.9961501955986023,0.9343776106834412,0.9884046912193298
0.917334258556366,0.9942097663879395,0.952985942363739,0.9888153076171875
0.8867009282112122,0.9943190217018127,0.9023760557174683,0.983317494392395
0.9388222098350525,0.9954603910446167,0.9539656639099121,0.9846143126487732
0.9319589734077454,0.9938998818397522,0.9191262125968933,0.9832301139831543
0.8684753775596619,0.9928978681564331,0.9312810897827148,0.9917978644371033
0.8607255220413208,0.9896538853645325,0.8548085689544678,0.9340264797210693
0.9422414898872375,0.9953768253326416,0.9248543977737427,0.9842126369476318
0.9316320419311523,0.9951738715171814,0.9212049841880798,0.9736849069595337
0.9139938950538635,0.996087908744812,0.9359403252601624,0.9865877032279968
0.9149497747421265,0.9947307705879211,0.8728047609329224,0.979277491569519
0.9336960315704346,0.9908190369606018,0.912982165813446,0.9910327792167664
0.9317718148231506,0.994417667388916,0.9302213788032532,0.9852163195610046
0.9404610991477966,0.9937421083450317,0.8335002660751343,0.9436373114585876
0.8447428345680237,0.9897304177284241,0.8954951763153076,0.9830772280693054
0.9410563707351685,0.9960690140724182,0.9201882481575012,0.9859129786491394
0.9388116598129272,0.995395839214325,0.9095336198806763,0.9869756102561951
0.9408754706382751,0.99561607837677,0.9426230192184448,0.9904857873916626
0.9487362504005432,0.9970705509185791,0.9291351437568665,0.9875155091285706
0.9498618841171265,0.9962688684463501,0.9445089101791382,0.9889204502105713
0.948153018951416,0.9966114163398743,0.9304057359695435,0.9805036187171936
0.9513946175575256,0.9962192177772522,0.9158516526222229,0.9834153056144714
0.9330098628997803,0.9933695793151855,0.8454645276069641,0.9814988970756531
0.9178338050842285,0.9961475133895874,0.8130080103874207,0.9013347029685974
0.8847509622573853,0.9934566617012024,0.8347150683403015,0.9426769614219666
0.9178410768508911,0.9955310821533203,0.9280315637588501,0.9899429678916931
0.956670880317688,0.9969065189361572,0.9181620478630066,0.9892141222953796
0.9453318119049072,0.9962964057922363,0.9575742483139038,0.9927774667739868
0.8278201222419739,0.9830365180969238,0.9093138575553894,0.9742380380630493
0.9414381980895996,0.9964484572410583,0.8332315683364868,0.9426424503326416
0.9380291700363159,0.9952425956726074,0.8429445624351501,0.8888767957687378
0.9395060539245605,0.995220422744751,0.9168106317520142,0.9842528104782104
0.8962618112564087,0.9945652484893799,0.8705170154571533,0.9741843938827515
0.9104398488998413,0.9941609501838684,0.7956172227859497,0.9377002716064453
0.9037103056907654,0.9940969347953796,0.9204711318016052,0.9835309982299805
0.9380212426185608,0.9971774220466614,0.94017493724823,0.9889975190162659
0.9442161917686462,0.9950386881828308,0.9245383143424988,0.9825209975242615
0.870527982711792,0.9911362528800964,0.9204384088516235,0.9858844876289368
0.9441078901290894,0.9937764406204224,0.8763457536697388,0.9298678636550903
0.7626626491546631,0.9822828769683838,0.8803420066833496,0.9203931093215942
0.856254518032074,0.9899514317512512,0.8053150177001953,0.9260527491569519
0.9159419536590576,0.9919836521148682,0.9322600364685059,0.9897775053977966
0.8916838765144348,0.9860326647758484,0.8884677886962891,0.9826093316078186
0.951287567615509,0.9955067038536072,0.8702107667922974,0.97052401304245
0.9103033542633057,0.9958602786064148,0.8413540124893188,0.9058099389076233
